UniqueCount	AmbigCount
0	0
0	0
0	0
0	32
3	104
0	13
0	23
32	0
0	0
0	1
0	224
0	106
24	107
0	105
98	0
86	0
0	0
0	0
0	149
0	145
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
1	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	67
1	67
37	98
0	0
21	17
6	0
0	0
10	0
0	82
0	82
1	3
0	3
0	1
0	0
0	1
1	5
0	5
60	0
5	0
6	0
33	0
99	17
0	17
2	24
1	24
0	0
9	0
0	0
3	37
0	0
0	37
0	0
0	0
0	0
10	29
1	5
0	29
0	284
2	88
0	281
0	83
0	2
1	61
0	61
0	0
0	37
2	37
0	19
5	19
0	10
1	9
0	3
0	3
183	50
0	0
1	0
10	4
0	2
1	5
0	0
1	0
0	26
0	26
0	9
0	9
0	0
14	0
0	0
0	0
0	0
0	0
31	0
2	43
0	30
1	43
0	6
2	6
1	0
0	0
0	0
0	0
0	0
14	29
0	7
7	18
5	0
0	2
7	4
0	0
113	68
0	23
0	12
0	9
12	39
0	7
35	63
0	0
28	187
3	12
42	0
49	0
0	7
0	7
0	1
0	102
0	171
0	100
0	173
2	104
1	50
0	36
25	36
0	1
0	1
6	31
0	42
0	45
0	45
78	46
0	13
0	13
0	19
0	19
0	49
0	49
3	29
3	5
1	0
1	183
0	11
2	183
1	28
0	0
2	6
0	5
8	5
1	17
0	2
1	64
2	64
110	8
11	17
21	83
0	7
4	7
0	3
0	2
0	36
32	38
0	15
0	10
24	24
0	10
3	201
7	201
67	0
0	416
11	416
0	2
0	2
2	0
0	71
0	48
