UniqueCount	AmbigCount
0	0
0	0
0	0
0	55
45	430
0	6
1	7
93	0
0	6
0	26
2	764
0	490
144	494
0	488
252	1
177	0
0	1
0	1
8	943
2	975
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
3	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
2	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
0	0
14	222
5	222
177	492
0	10
86	130
30	10
0	10
112	0
10	350
4	350
17	26
0	26
0	16
0	3
10	16
4	34
0	12
104	0
16	0
71	0
182	0
268	97
1	91
2	84
6	84
0	2
57	2
0	2
22	29
1	5
0	24
0	1
0	1
0	1
75	138
2	38
0	138
0	1505
6	703
0	1481
0	657
1	194
93	599
0	599
1	0
0	43
6	43
0	57
10	57
0	22
1	20
0	38
3	38
705	196
0	0
16	0
28	8
0	0
3	21
0	0
4	0
1	48
0	48
0	84
0	84
2	24
114	0
0	3
0	0
0	1
0	0
270	0
1	33
0	26
4	33
0	39
15	39
1	0
0	0
0	0
4	2
0	0
24	107
0	33
26	130
24	2
1	20
75	46
0	9
558	249
0	20
2	48
2	46
52	451
9	41
249	289
0	0
173	982
3	176
154	0
283	0
4	31
0	31
6	5
0	169
0	362
0	174
0	360
0	172
1	58
0	78
40	80
0	0
0	1
34	140
0	332
0	365
0	366
569	291
0	26
0	26
0	29
0	30
8	169
2	169
6	125
13	4
7	0
3	353
0	5
1	353
9	29
0	1
4	8
18	15
26	15
6	114
0	46
11	53
4	53
462	20
16	42
72	405
0	8
5	8
7	8
1	9
6	96
173	103
0	136
0	14
122	150
0	14
1	254
20	254
257	0
1	2440
28	2440
0	18
0	18
16	0
0	113
